34,-58
35,-56
37,-59
38,-55
39,-56
40,-57
41,-58
42,-59
43,-57
44,-56
45,-57
46,-57
47,-57
48,-57
49,-58
50,-57
51,-57
52,-53
53,-56
54,-57
55,-58
56,-57
58,-56
59,-57
1,-58
2,-56
3,-57
4,-54
5,-58
6,-57
7,-56
8,-58
9,-57
11,-57
12,-58
14,-59
15,-60
16,-57
17,-59
18,-58
19,-56
20,-58
22,-59
23,-58
24,-60
25,-59
26,-59
27,-57
28,-58
29,-57
30,-57
31,-58
32,-59
34,-56
35,-59
36,-58
38,-57
39,-59
41,-58
42,-56
44,-57
45,-57
46,-56
47,-59
48,-57
49,-57
50,-59
51,-56
53,-56
