3,-32
2,-33
0,-33
1,-34
1,-32
0,-54
1,-36
3,-33
0,-31
1,-33
2,-32
0,-34
1,-37
4,-33
0,-34
0,-31
1,-34
2,-45
3,-34
4,-33
5,-37
6,-37
8,-32
9,-40
10,-36
11,-37
13,-33
14,-34
15,-36
16,-33
17,-33
18,-33
19,-34
20,-47
21,-31
22,-31
23,-33
24,-38
25,-33
26,-35
27,-43
28,-35
29,-49
30,-34
31,-41
32,-41
33,-49
34,-40
35,-34
36,-42
37,-33
38,-55
39,-35
40,-34
42,-50
43,-37
44,-36
45,-31
46,-34
48,-38
49,-37
51,-33
52,-39
53,-31
55,-31
56,-34
57,-33
58,-32
59,-43
60,-39
1,-34
3,-34
4,-33
6,-35
7,-35
