5,-56
6,-57
7,-56
8,-57
9,-57
10,-57
11,-56
12,-58
13,-56
14,-56
15,-57
16,-60
17,-56
19,-57
20,-57
21,-55
22,-57
23,-56
24,-58
25,-57
26,-57
28,-57
29,-57
30,-56
31,-57
32,-58
33,-56
34,-57
35,-57
36,-56
37,-55
38,-58
39,-56
41,-56
42,-57
44,-56
45,-56
46,-57
47,-56
48,-56
49,-56
50,-54
51,-56
53,-58
54,-57
55,-56
56,-56
57,-58
58,-56
59,-57
60,-58
1,-56
2,-56
3,-57
5,-56
6,-57
7,-54
9,-54
10,-56
