46,-55
47,-33
48,-57
49,-56
50,-58
51,-56
52,-58
53,-34
54,-33
55,-59
56,-33
57,-32
58,-34
59,-33
60,-33
1,-33
2,-56
3,-33
4,-34
5,-54
6,-55
7,-32
8,-57
9,-55
10,-57
11,-59
12,-33
13,-33
15,-56
16,-56
18,-57
19,-56
20,-56
21,-33
22,-32
23,-35
24,-33
25,-33
26,-35
27,-33
28,-43
29,-34
30,-48
31,-48
32,-38
33,-42
34,-36
35,-51
36,-52
37,-51
38,-50
39,-37
40,-37
42,-38
43,-54
45,-54
46,-47
47,-51
48,-53
49,-37
50,-53
51,-51
